student_id, name,surname,email,lecture,points, how_many_times_attended
2014-46248,ISMAIL,ARSLAN,ismailarslan@ce1.marmara.edu.tr,CS101,18,1
2015-30796,HARUN,YILDIRIM,h.yildirim@ce1.marmara.edu.tr,CS101,78,1
2015-30796,HARUN,YILDIRIM,h.yildirim@ce1.marmara.edu.tr,CS102,55,2
2015-45255,LALE,HIKMET,l.hikmet@ce1.marmara.edu.tr,CS231,74,2
2014-01987,ALI,KAYA,alikaya@ce1.marmara.edu.tr,CS101,93,2
2014-26232,NISA,FATIH,nisafatih@ce1.marmara.edu.tr,CS231,91,1
2014-90726,OZGUR,DOGAN,ozgurdogan@ce1.marmara.edu.tr,CS101,16,1
2014-67538,HUSEYIN,ARSLAN,huseyinarslan@ce1.marmara.edu.tr,CS231,55,2
2014-67538,HUSEYIN,ARSLAN,huseyinarslan@ce1.marmara.edu.tr,CS101,71,1
2014-67538,HUSEYIN,ARSLAN,huseyinarslan@ce1.marmara.edu.tr,CS102,80,2
2014-96034,OZGUR,HIKMET,ozgurhikmet@ce1.marmara.edu.tr,CS231,17,2
2014-76024,MUSTAFA,CAN,mustafacan@ce1.marmara.edu.tr,CS231,37,2
2014-76024,MUSTAFA,CAN,mustafacan@ce1.marmara.edu.tr,CS101,90,1
2014-82956,BETUL,AKTAS,betulaktas@ce1.marmara.edu.tr,CS101,25,1
2014-82956,BETUL,AKTAS,betulaktas@ce1.marmara.edu.tr,CS231,81,2
2014-82956,BETUL,AKTAS,betulaktas@ce1.marmara.edu.tr,CS102,58,2
2014-34726,NURAY,OZKAN,nurayozkan@ce1.marmara.edu.tr,CS101,38,2
2014-34726,NURAY,OZKAN,nurayozkan@ce1.marmara.edu.tr,CS231,27,1
2014-75266,AZRA,AKTAS,azraaktas@ce1.marmara.edu.tr,CS231,89,1
2015-55467,ASLI,KOC,a.koc@ce1.marmara.edu.tr,CS101,80,2
2015-55467,ASLI,KOC,a.koc@ce1.marmara.edu.tr,CS102,57,1
2014-60232,AHMET,AYDIN,ahmetaydin@ce1.marmara.edu.tr,CS231,94,1
2015-67116,NISA,DILER,n.diler@ce1.marmara.edu.tr,CS101,94,2
2014-25937,HARUN,KURT,harunkurt@ce1.marmara.edu.tr,CS231,41,1
2015-51017,EMRE,ARSLAN,e.arslan@ce1.marmara.edu.tr,CS101,45,2
2015-51017,EMRE,ARSLAN,e.arslan@ce1.marmara.edu.tr,CS102,67,2
2015-51017,EMRE,ARSLAN,e.arslan@ce1.marmara.edu.tr,CS231,97,1
2015-85889,MEHMET,AYDIN,m.aydin@ce1.marmara.edu.tr,CS101,20,2
2014-05067,NISA,YILDIRIM,nisayildirim@ce1.marmara.edu.tr,CS101,82,1
2014-05067,NISA,YILDIRIM,nisayildirim@ce1.marmara.edu.tr,CS231,71,1
2015-83243,EMRE,GURCAN,e.gurcan@ce1.marmara.edu.tr,CS101,49,1
2015-42368,AZRA,ASLAN,a.aslan@ce1.marmara.edu.tr,CS231,97,2
2015-42368,AZRA,ASLAN,a.aslan@ce1.marmara.edu.tr,CS101,84,2
2015-61752,EFE,YILDIRIM,e.yildirim@ce1.marmara.edu.tr,CS231,42,1
2014-49883,MUSTAFA,OZDEMIR,mustafaozdemir@ce1.marmara.edu.tr,CS101,77,2
2014-49883,MUSTAFA,OZDEMIR,mustafaozdemir@ce1.marmara.edu.tr,CS231,100,1
2014-66393,ASLI,OZKAN,asliozkan@ce1.marmara.edu.tr,CS231,51,1
2015-52021,FATMA,ILHAN,f.ilhan@ce1.marmara.edu.tr,CS231,75,2
2015-40687,NURAY,PEK,n.pek@ce1.marmara.edu.tr,CS101,65,1
2015-64496,BILGE,KOC,b.koc@ce1.marmara.edu.tr,CS101,93,1
2014-13291,SIBEL,DOGAN,sibeldogan@ce1.marmara.edu.tr,CS231,73,2
2014-13291,SIBEL,DOGAN,sibeldogan@ce1.marmara.edu.tr,CS101,97,1
2014-13291,SIBEL,DOGAN,sibeldogan@ce1.marmara.edu.tr,CS102,41,1
2015-19738,ELIF,ESEN,e.esen@ce1.marmara.edu.tr,CS101,24,1
2015-19738,ELIF,ESEN,e.esen@ce1.marmara.edu.tr,CS231,29,2
2015-31689,LALE,SIMSEK,l.simsek@ce1.marmara.edu.tr,CS231,97,1
2014-86902,BILGE,ARSLAN,bilgearslan@ce1.marmara.edu.tr,CS101,30,2
2014-56263,CANAN,KURT,canankurt@ce1.marmara.edu.tr,CS231,66,2
2014-95500,HASAN,KOC,hasankoc@ce1.marmara.edu.tr,CS231,29,2
2015-12204,EGE,OZDEMIR,e.ozdemir@ce1.marmara.edu.tr,CS101,33,2
2014-03655,OKAN,ESEN,okanesen@ce1.marmara.edu.tr,CS231,86,1
2014-61632,ASLI,SIMSEK,aslisimsek@ce1.marmara.edu.tr,CS231,26,2
2014-61632,ASLI,SIMSEK,aslisimsek@ce1.marmara.edu.tr,CS101,71,1
2015-92188,AHMET,ILHAN,a.ilhan@ce1.marmara.edu.tr,CS231,40,2
2014-68539,HARUN,AYDOGAN,harunaydogan@ce1.marmara.edu.tr,CS101,73,2
2014-95849,RABIA,KOC,rabiakoc@ce1.marmara.edu.tr,CS231,93,2
2014-95849,RABIA,KOC,rabiakoc@ce1.marmara.edu.tr,CS101,54,1
2014-60853,CIGDEM,PEK,cigdempek@ce1.marmara.edu.tr,CS231,48,1
2015-25707,FATMA,KARA,f.kara@ce1.marmara.edu.tr,CS101,60,2
2015-25707,FATMA,KARA,f.kara@ce1.marmara.edu.tr,CS231,99,2
2015-25707,FATMA,KARA,f.kara@ce1.marmara.edu.tr,CS102,79,1
2014-79013,BILGE,OZKAN,bilgeozkan@ce1.marmara.edu.tr,CS231,66,2
2014-79013,BILGE,OZKAN,bilgeozkan@ce1.marmara.edu.tr,CS101,54,1
2014-21282,HARUN,ESEN,harunesen@ce1.marmara.edu.tr,CS231,40,1
2014-26963,HARUN,ARSLAN,harunarslan@ce1.marmara.edu.tr,CS231,96,2
2014-26963,HARUN,ARSLAN,harunarslan@ce1.marmara.edu.tr,CS101,63,1
2014-29397,SEMRA,SULEYMAN,semrasuleyman@ce1.marmara.edu.tr,CS231,47,1
2015-46516,HUSEYIN,GURCAN,h.gurcan@ce1.marmara.edu.tr,CS101,70,1
2015-46516,HUSEYIN,GURCAN,h.gurcan@ce1.marmara.edu.tr,CS231,13,1
2014-18719,UMUT,CAN,umutcan@ce1.marmara.edu.tr,CS231,29,2
2014-18719,UMUT,CAN,umutcan@ce1.marmara.edu.tr,CS101,52,2
2014-17321,EGE,ILHAN,egeilhan@ce1.marmara.edu.tr,CS231,51,1
2015-20863,AHMET,PEK,a.pek@ce1.marmara.edu.tr,CS231,41,1
2015-44917,RABIA,ARSLAN,r.arslan@ce1.marmara.edu.tr,CS101,81,1
2015-44917,RABIA,ARSLAN,r.arslan@ce1.marmara.edu.tr,CS102,61,2
2015-00861,ASLI,ARSLAN,a.arslan@ce1.marmara.edu.tr,CS231,26,2
2014-06392,UGUR,SIMSEK,ugursimsek@ce1.marmara.edu.tr,CS101,34,2
2014-06392,UGUR,SIMSEK,ugursimsek@ce1.marmara.edu.tr,CS102,63,1
2015-00432,FIKRET,OZDEMIR,f.ozdemir@ce1.marmara.edu.tr,CS101,93,1
2015-00432,FIKRET,OZDEMIR,f.ozdemir@ce1.marmara.edu.tr,CS231,45,1
2014-78476,HUSEYIN,HIKMET,huseyinhikmet@ce1.marmara.edu.tr,CS101,64,2
2015-01606,CAN,ARSLAN,c.arslan@ce1.marmara.edu.tr,CS101,11,1
2014-00977,CAN,DOGAN,candogan@ce1.marmara.edu.tr,CS231,36,1
2015-30042,GULSUM,SIMSEK,g.simsek@ce1.marmara.edu.tr,CS101,89,1
2015-47863,CANAN,GUL,c.gul@ce1.marmara.edu.tr,CS101,14,2
2015-47863,CANAN,GUL,c.gul@ce1.marmara.edu.tr,CS102,28,1
2014-53527,SIBEL,OZDEMIR,sibelozdemir@ce1.marmara.edu.tr,CS231,71,2
2015-96436,MEHMET,KAYA,m.kaya@ce1.marmara.edu.tr,CS231,30,1
2014-48348,AYLIN,ASLAN,aylinaslan@ce1.marmara.edu.tr,CS101,98,2
2015-01142,ASLI,CELIK,a.celik@ce1.marmara.edu.tr,CS101,34,1
2015-01142,ASLI,CELIK,a.celik@ce1.marmara.edu.tr,CS231,32,1
2014-97556,HARUN,OZDEMIR,harunozdemir@ce1.marmara.edu.tr,CS231,99,2
2015-84220,AZRA,CELIK,a.celik@ce1.marmara.edu.tr,CS231,90,1
2015-84220,AZRA,CELIK,a.celik@ce1.marmara.edu.tr,CS101,99,1
2015-53827,UMUT,OZKAN,u.ozkan@ce1.marmara.edu.tr,CS231,64,2
2015-31343,SEMRA,AYDOGAN,s.aydogan@ce1.marmara.edu.tr,CS101,68,1
2014-10689,EGE,YILDIRIM,egeyildirim@ce1.marmara.edu.tr,CS231,67,1
2014-10689,EGE,YILDIRIM,egeyildirim@ce1.marmara.edu.tr,CS101,62,1
2014-10689,EGE,YILDIRIM,egeyildirim@ce1.marmara.edu.tr,CS102,17,1
2015-21040,NISA,YILDIRIM,n.yildirim@ce1.marmara.edu.tr,CS231,26,1
2015-40383,TUNA,OZDEMIR,t.ozdemir@ce1.marmara.edu.tr,CS101,50,1
2015-40383,TUNA,OZDEMIR,t.ozdemir@ce1.marmara.edu.tr,CS102,63,2
2014-48471,AYSE,FATIH,aysefatih@ce1.marmara.edu.tr,CS231,97,2
2014-50659,AYSE,CELIK,aysecelik@ce1.marmara.edu.tr,CS231,63,1
2015-30799,HILAL,OZKAN,h.ozkan@ce1.marmara.edu.tr,CS101,78,1
2015-93079,SEMRA,ESEN,s.esen@ce1.marmara.edu.tr,CS101,80,2
2015-36963,TUNA,KOC,t.koc@ce1.marmara.edu.tr,CS231,29,1
2015-36963,TUNA,KOC,t.koc@ce1.marmara.edu.tr,CS101,21,1
2015-45990,SIBEL,ASLAN,s.aslan@ce1.marmara.edu.tr,CS231,39,1
2015-27919,NURAY,SIMSEK,n.simsek@ce1.marmara.edu.tr,CS231,66,2
2015-20283,BETUL,ESEN,b.esen@ce1.marmara.edu.tr,CS231,42,1
2015-20283,BETUL,ESEN,b.esen@ce1.marmara.edu.tr,CS101,85,2
2014-66748,BILGE,KOC,bilgekoc@ce1.marmara.edu.tr,CS231,80,2
2014-69116,BILGE,YILDIRIM,bilgeyildirim@ce1.marmara.edu.tr,CS231,26,2
2014-92838,OKAN,AY,okanay@ce1.marmara.edu.tr,CS231,88,1
2015-43897,AZRA,FATIH,a.fatih@ce1.marmara.edu.tr,CS231,93,2
2015-06368,AZRA,CELIK,a.celik@ce1.marmara.edu.tr,CS231,76,2
2015-06368,AZRA,CELIK,a.celik@ce1.marmara.edu.tr,CS101,76,2
2015-09556,SALIH,ISIK,s.isik@ce1.marmara.edu.tr,CS231,69,1
2015-26637,HUSEYIN,KURT,h.kurt@ce1.marmara.edu.tr,CS231,49,1
2014-29269,BETUL,FATIH,betulfatih@ce1.marmara.edu.tr,CS231,59,2
2015-96963,HUSEYIN,DOGAN,h.dogan@ce1.marmara.edu.tr,CS231,63,1
2015-24613,SEMRA,KAYA,s.kaya@ce1.marmara.edu.tr,CS231,65,1
2014-08940,MUSTAFA,DILER,mustafadiler@ce1.marmara.edu.tr,CS231,20,2
2014-08940,MUSTAFA,DILER,mustafadiler@ce1.marmara.edu.tr,CS101,82,2
2014-23251,BILGE,AYDOGAN,bilgeaydogan@ce1.marmara.edu.tr,CS101,12,1
2015-96774,UMUT,AKTAS,u.aktas@ce1.marmara.edu.tr,CS231,34,2
2015-84180,MEHMET,GURCAN,m.gurcan@ce1.marmara.edu.tr,CS231,33,1
2015-71771,SALIH,KURT,s.kurt@ce1.marmara.edu.tr,CS101,27,1
2015-71771,SALIH,KURT,s.kurt@ce1.marmara.edu.tr,CS102,24,2
2015-71771,SALIH,KURT,s.kurt@ce1.marmara.edu.tr,CS231,87,1
2015-70198,MUSTAFA,OZER,m.ozer@ce1.marmara.edu.tr,CS231,33,2
2015-32406,ISMAIL,CELIK,i.celik@ce1.marmara.edu.tr,CS231,68,2
2014-06714,VELI,KAYA,velikaya@ce1.marmara.edu.tr,CS231,71,2
2014-06714,VELI,KAYA,velikaya@ce1.marmara.edu.tr,CS101,15,2
2014-43921,ELIF,ARSLAN,elifarslan@ce1.marmara.edu.tr,CS101,52,2
2014-07206,SIBEL,FATIH,sibelfatih@ce1.marmara.edu.tr,CS231,42,1
2015-81673,HASAN,PEK,h.pek@ce1.marmara.edu.tr,CS101,17,1
2015-81673,HASAN,PEK,h.pek@ce1.marmara.edu.tr,CS231,46,1
2014-73425,VELI,OZKAN,veliozkan@ce1.marmara.edu.tr,CS101,22,1
2014-73425,VELI,OZKAN,veliozkan@ce1.marmara.edu.tr,CS102,22,1
2014-73425,VELI,OZKAN,veliozkan@ce1.marmara.edu.tr,CS365,31,1
2014-73425,VELI,OZKAN,veliozkan@ce1.marmara.edu.tr,CS231,96,2
2015-53744,GULSUM,SIMSEK,g.simsek@ce1.marmara.edu.tr,CS101,36,1
2015-53744,GULSUM,SIMSEK,g.simsek@ce1.marmara.edu.tr,CS231,97,2
2015-26169,VELI,SIMSEK,v.simsek@ce1.marmara.edu.tr,CS101,38,1
2015-26169,VELI,SIMSEK,v.simsek@ce1.marmara.edu.tr,CS102,94,1
2014-76703,AHMET,ESEN,ahmetesen@ce1.marmara.edu.tr,CS231,41,2
2014-42640,ISMAIL,CELIK,ismailcelik@ce1.marmara.edu.tr,CS231,27,2
2014-30994,EMRE,KAYA,emrekaya@ce1.marmara.edu.tr,CS231,22,2
2014-30994,EMRE,KAYA,emrekaya@ce1.marmara.edu.tr,CS101,20,1
2014-65033,AZRA,DOGAN,azradogan@ce1.marmara.edu.tr,CS101,59,2
2014-65033,AZRA,DOGAN,azradogan@ce1.marmara.edu.tr,CS102,21,1
2015-33919,FIKRET,CAN,f.can@ce1.marmara.edu.tr,CS231,19,2
2015-29741,GULSUM,SULEYMAN,g.suleyman@ce1.marmara.edu.tr,CS101,36,1
2014-50859,VELI,CELIK,velicelik@ce1.marmara.edu.tr,CS101,11,2
2014-50859,VELI,CELIK,velicelik@ce1.marmara.edu.tr,CS231,39,2
2014-59687,NISA,ISIK,nisaisik@ce1.marmara.edu.tr,CS101,54,2
2014-59687,NISA,ISIK,nisaisik@ce1.marmara.edu.tr,CS231,58,1
2015-64423,LALE,ILHAN,l.ilhan@ce1.marmara.edu.tr,CS231,58,2
2014-21981,NISA,ARSLAN,nisaarslan@ce1.marmara.edu.tr,CS231,98,1
2015-69528,ALI,AYDIN,a.aydin@ce1.marmara.edu.tr,CS231,38,1
2014-39241,ISMAIL,KARA,ismailkara@ce1.marmara.edu.tr,CS231,98,2
2015-90602,ISMAIL,DILER,i.diler@ce1.marmara.edu.tr,CS231,67,1
2014-69888,TUNA,SIMSEK,tunasimsek@ce1.marmara.edu.tr,CS101,73,2
2014-69888,TUNA,SIMSEK,tunasimsek@ce1.marmara.edu.tr,CS231,85,1
2015-88409,OZGUR,KURT,o.kurt@ce1.marmara.edu.tr,CS231,76,2
2014-04840,GULSUM,DILER,gulsumdiler@ce1.marmara.edu.tr,CS101,78,2
2014-40397,ALI,OZER,aliozer@ce1.marmara.edu.tr,CS101,75,1
2014-40397,ALI,OZER,aliozer@ce1.marmara.edu.tr,CS102,10,1
2014-85747,HASAN,CAN,hasancan@ce1.marmara.edu.tr,CS231,48,2
2014-85747,HASAN,CAN,hasancan@ce1.marmara.edu.tr,CS101,31,2
2015-58096,UMUT,AY,u.ay@ce1.marmara.edu.tr,CS101,88,2
2015-58096,UMUT,AY,u.ay@ce1.marmara.edu.tr,CS102,82,2
2014-72369,EMRE,YILDIRIM,emreyildirim@ce1.marmara.edu.tr,CS101,83,1
2014-14207,VELI,KOC,velikoc@ce1.marmara.edu.tr,CS101,45,2
2014-14207,VELI,KOC,velikoc@ce1.marmara.edu.tr,CS231,53,2
2015-49741,FATMA,YILDIRIM,f.yildirim@ce1.marmara.edu.tr,CS231,56,1
2015-49741,FATMA,YILDIRIM,f.yildirim@ce1.marmara.edu.tr,CS101,25,2
2015-72276,TUNA,AKTAS,t.aktas@ce1.marmara.edu.tr,CS231,77,2
2014-60825,ALI,OZKAN,aliozkan@ce1.marmara.edu.tr,CS101,36,1
2014-41159,OKAN,DOGAN,okandogan@ce1.marmara.edu.tr,CS231,82,2
2014-08570,TUNA,OZDEMIR,tunaozdemir@ce1.marmara.edu.tr,CS101,59,2
2014-08570,TUNA,OZDEMIR,tunaozdemir@ce1.marmara.edu.tr,CS102,20,1
2014-08570,TUNA,OZDEMIR,tunaozdemir@ce1.marmara.edu.tr,CS464,70,1
2014-08570,TUNA,OZDEMIR,tunaozdemir@ce1.marmara.edu.tr,CS365,28,1
2015-28305,UMUT,CELIK,u.celik@ce1.marmara.edu.tr,CS231,93,2
2015-28305,UMUT,CELIK,u.celik@ce1.marmara.edu.tr,CS101,42,2
2015-28305,UMUT,CELIK,u.celik@ce1.marmara.edu.tr,CS102,28,2
2014-93338,FIKRET,KARA,fikretkara@ce1.marmara.edu.tr,CS231,52,2
2014-93338,FIKRET,KARA,fikretkara@ce1.marmara.edu.tr,CS101,56,1
2014-72068,VELI,OZKAN,veliozkan@ce1.marmara.edu.tr,CS101,51,2
2015-86556,SEMRA,AY,s.ay@ce1.marmara.edu.tr,CS101,29,1
2015-91034,HARUN,YILDIRIM,h.yildirim@ce1.marmara.edu.tr,CS101,54,2
2014-29447,AYSE,KARA,aysekara@ce1.marmara.edu.tr,CS231,81,2
2014-27771,VELI,AKTAS,veliaktas@ce1.marmara.edu.tr,CS231,67,1
2014-27771,VELI,AKTAS,veliaktas@ce1.marmara.edu.tr,CS101,98,1
2015-14001,EFE,SULEYMAN,e.suleyman@ce1.marmara.edu.tr,CS231,88,2
2015-14001,EFE,SULEYMAN,e.suleyman@ce1.marmara.edu.tr,CS101,78,2
2014-87851,OZGUR,CELIK,ozgurcelik@ce1.marmara.edu.tr,CS231,95,1
2014-71525,HASAN,ARSLAN,hasanarslan@ce1.marmara.edu.tr,CS101,34,2
2014-71525,HASAN,ARSLAN,hasanarslan@ce1.marmara.edu.tr,CS102,95,1
2014-71525,HASAN,ARSLAN,hasanarslan@ce1.marmara.edu.tr,CS231,66,2
2014-31084,HUSEYIN,AKTAS,huseyinaktas@ce1.marmara.edu.tr,CS101,77,2
2015-19731,VELI,KAYA,v.kaya@ce1.marmara.edu.tr,CS231,27,1
2015-59646,SEMRA,PEK,s.pek@ce1.marmara.edu.tr,CS101,67,1
2015-74737,NISA,ISIK,n.isik@ce1.marmara.edu.tr,CS231,93,1
2015-08588,AYSE,AYDOGAN,a.aydogan@ce1.marmara.edu.tr,CS101,90,1
2014-14182,AZRA,ILHAN,azrailhan@ce1.marmara.edu.tr,CS101,30,2
2014-99751,SIBEL,HIKMET,sibelhikmet@ce1.marmara.edu.tr,CS101,88,1
2014-99751,SIBEL,HIKMET,sibelhikmet@ce1.marmara.edu.tr,CS231,42,1
2015-47462,SIBEL,OZER,s.ozer@ce1.marmara.edu.tr,CS231,39,2
2014-71256,UGUR,YILDIRIM,uguryildirim@ce1.marmara.edu.tr,CS231,54,1
2015-86354,ALI,KARA,a.kara@ce1.marmara.edu.tr,CS101,51,1
2015-86354,ALI,KARA,a.kara@ce1.marmara.edu.tr,CS231,57,2
2015-83921,CANAN,FATIH,c.fatih@ce1.marmara.edu.tr,CS231,27,1
2015-19827,ISMAIL,AKTAS,i.aktas@ce1.marmara.edu.tr,CS231,60,1
2015-25522,OKAN,DOGAN,o.dogan@ce1.marmara.edu.tr,CS101,93,2
2014-59904,ISMAIL,CELIK,ismailcelik@ce1.marmara.edu.tr,CS101,20,1
2014-59904,ISMAIL,CELIK,ismailcelik@ce1.marmara.edu.tr,CS102,16,1
2014-59904,ISMAIL,CELIK,ismailcelik@ce1.marmara.edu.tr,CS365,68,2
2014-94202,TUNA,YILMAZ,tunayilmaz@ce1.marmara.edu.tr,CS101,93,1
2014-94202,TUNA,YILMAZ,tunayilmaz@ce1.marmara.edu.tr,CS102,36,2
2014-42968,EFE,GUL,efegul@ce1.marmara.edu.tr,CS101,48,1
2015-93217,HARUN,AY,h.ay@ce1.marmara.edu.tr,CS101,92,2
2015-93217,HARUN,AY,h.ay@ce1.marmara.edu.tr,CS231,64,2
2014-72423,NISA,KAYA,nisakaya@ce1.marmara.edu.tr,CS231,84,2
2014-55408,UMUT,ASLAN,umutaslan@ce1.marmara.edu.tr,CS101,86,1
2015-03886,NISA,PEK,n.pek@ce1.marmara.edu.tr,CS231,42,2
2015-62798,HASAN,OZDEMIR,h.ozdemir@ce1.marmara.edu.tr,CS231,29,1
2014-80501,HARUN,OZDEMIR,harunozdemir@ce1.marmara.edu.tr,CS231,50,2
2014-11999,SIBEL,DILER,sibeldiler@ce1.marmara.edu.tr,CS231,39,1
2015-55988,ASLI,CELIK,a.celik@ce1.marmara.edu.tr,CS231,100,2
2015-55988,ASLI,CELIK,a.celik@ce1.marmara.edu.tr,CS101,20,2
2015-71105,OKAN,OZER,o.ozer@ce1.marmara.edu.tr,CS101,31,2
2014-28364,MUSTAFA,YILDIRIM,mustafayildirim@ce1.marmara.edu.tr,CS231,13,2
2014-28364,MUSTAFA,YILDIRIM,mustafayildirim@ce1.marmara.edu.tr,CS101,16,1
2015-47151,TUNA,SULEYMAN,t.suleyman@ce1.marmara.edu.tr,CS101,14,2
2014-87521,SALIH,FATIH,salihfatih@ce1.marmara.edu.tr,CS231,85,2
2014-87521,SALIH,FATIH,salihfatih@ce1.marmara.edu.tr,CS101,95,1
2014-87521,SALIH,FATIH,salihfatih@ce1.marmara.edu.tr,CS102,76,2
2015-48302,BETUL,KAYA,b.kaya@ce1.marmara.edu.tr,CS231,66,2
2015-12861,MUSTAFA,GURCAN,m.gurcan@ce1.marmara.edu.tr,CS101,12,1
2015-66334,ALI,YILMAZ,a.yilmaz@ce1.marmara.edu.tr,CS101,71,2
2015-66334,ALI,YILMAZ,a.yilmaz@ce1.marmara.edu.tr,CS102,71,2
2015-97099,MUSTAFA,KURT,m.kurt@ce1.marmara.edu.tr,CS101,14,1
2014-14791,OKAN,ILHAN,okanilhan@ce1.marmara.edu.tr,CS101,81,1
2015-29822,ALI,GURCAN,a.gurcan@ce1.marmara.edu.tr,CS231,80,1
2015-29822,ALI,GURCAN,a.gurcan@ce1.marmara.edu.tr,CS101,28,2
2015-85755,RABIA,CELIK,r.celik@ce1.marmara.edu.tr,CS231,88,1
2015-85755,RABIA,CELIK,r.celik@ce1.marmara.edu.tr,CS101,33,1
2015-47139,HASAN,CAN,h.can@ce1.marmara.edu.tr,CS231,45,1
2015-90836,AHMET,PEK,a.pek@ce1.marmara.edu.tr,CS101,25,2
2015-90836,AHMET,PEK,a.pek@ce1.marmara.edu.tr,CS102,50,2
2014-21737,BETUL,AKTAS,betulaktas@ce1.marmara.edu.tr,CS231,85,1
2014-21737,BETUL,AKTAS,betulaktas@ce1.marmara.edu.tr,CS101,74,2
2015-88790,NUR,AYDIN,n.aydin@ce1.marmara.edu.tr,CS101,19,1
2015-67661,VELI,OZER,v.ozer@ce1.marmara.edu.tr,CS231,25,2
2014-28914,NUR,ARSLAN,nurarslan@ce1.marmara.edu.tr,CS101,44,1
2014-56150,CIGDEM,KAYA,cigdemkaya@ce1.marmara.edu.tr,CS231,17,2
2015-57980,AYSE,OZDEMIR,a.ozdemir@ce1.marmara.edu.tr,CS101,12,1
2015-89536,NURAY,CAN,n.can@ce1.marmara.edu.tr,CS101,57,1
2015-89536,NURAY,CAN,n.can@ce1.marmara.edu.tr,CS231,69,2
2014-38772,OZGUR,DILER,ozgurdiler@ce1.marmara.edu.tr,CS101,98,2
2014-38772,OZGUR,DILER,ozgurdiler@ce1.marmara.edu.tr,CS102,58,2
2014-42205,SALIH,ESEN,salihesen@ce1.marmara.edu.tr,CS231,41,1
2015-65336,NURAY,DILER,n.diler@ce1.marmara.edu.tr,CS101,63,1
2015-65873,EMRE,ISIK,e.isik@ce1.marmara.edu.tr,CS101,37,1
2015-35667,AZRA,OZKAN,a.ozkan@ce1.marmara.edu.tr,CS101,73,1
2015-35667,AZRA,OZKAN,a.ozkan@ce1.marmara.edu.tr,CS102,63,1
2015-79180,ISMAIL,GUL,i.gul@ce1.marmara.edu.tr,CS101,89,2
2015-79180,ISMAIL,GUL,i.gul@ce1.marmara.edu.tr,CS102,53,1
2015-26071,AYSE,KURT,a.kurt@ce1.marmara.edu.tr,CS231,13,2
2015-30443,EGE,CAN,e.can@ce1.marmara.edu.tr,CS231,10,1
2015-88268,VELI,ISIK,v.isik@ce1.marmara.edu.tr,CS101,56,1
2015-94032,LALE,KAYA,l.kaya@ce1.marmara.edu.tr,CS231,62,2
2014-35926,HARUN,OZER,harunozer@ce1.marmara.edu.tr,CS101,76,1
2014-91419,HUSEYIN,OZDEMIR,huseyinozdemir@ce1.marmara.edu.tr,CS231,95,2
2014-91419,HUSEYIN,OZDEMIR,huseyinozdemir@ce1.marmara.edu.tr,CS101,65,1
2015-65587,ELIF,DOGAN,e.dogan@ce1.marmara.edu.tr,CS231,19,2
2014-16354,MEHMET,ESEN,mehmetesen@ce1.marmara.edu.tr,CS101,86,1
2014-36019,OZGUR,SIMSEK,ozgursimsek@ce1.marmara.edu.tr,CS231,85,1
2014-36019,OZGUR,SIMSEK,ozgursimsek@ce1.marmara.edu.tr,CS101,56,1
2015-96824,ASLI,AKTAS,a.aktas@ce1.marmara.edu.tr,CS231,95,2
2015-88840,OKAN,ILHAN,o.ilhan@ce1.marmara.edu.tr,CS231,60,1
2015-81409,NUR,AYDIN,n.aydin@ce1.marmara.edu.tr,CS231,47,1
2015-41688,FATMA,OZKAN,f.ozkan@ce1.marmara.edu.tr,CS101,33,2
2015-41688,FATMA,OZKAN,f.ozkan@ce1.marmara.edu.tr,CS231,86,2
2015-41688,FATMA,OZKAN,f.ozkan@ce1.marmara.edu.tr,CS102,43,1
2015-02370,AYSE,ISIK,a.isik@ce1.marmara.edu.tr,CS231,51,2
2015-02370,AYSE,ISIK,a.isik@ce1.marmara.edu.tr,CS101,83,1
2014-25903,NURAY,SULEYMAN,nuraysuleyman@ce1.marmara.edu.tr,CS231,44,1
2014-43961,TUNA,GUL,tunagul@ce1.marmara.edu.tr,CS231,36,2
2014-43961,TUNA,GUL,tunagul@ce1.marmara.edu.tr,CS101,68,2
2014-43961,TUNA,GUL,tunagul@ce1.marmara.edu.tr,CS102,21,1
2015-57144,AYSE,DOGAN,a.dogan@ce1.marmara.edu.tr,CS101,67,1
2015-57144,AYSE,DOGAN,a.dogan@ce1.marmara.edu.tr,CS102,37,2
2015-57144,AYSE,DOGAN,a.dogan@ce1.marmara.edu.tr,CS231,16,1
2014-47889,FATMA,GUL,fatmagul@ce1.marmara.edu.tr,CS101,74,1
2015-14569,CAN,FATIH,c.fatih@ce1.marmara.edu.tr,CS101,80,2
2015-14569,CAN,FATIH,c.fatih@ce1.marmara.edu.tr,CS102,95,1
2015-32339,BILGE,ISIK,b.isik@ce1.marmara.edu.tr,CS101,17,1
2015-32339,BILGE,ISIK,b.isik@ce1.marmara.edu.tr,CS231,47,1
2015-32339,BILGE,ISIK,b.isik@ce1.marmara.edu.tr,CS102,89,2
2014-60990,EFE,PEK,efepek@ce1.marmara.edu.tr,CS231,82,2
2014-60990,EFE,PEK,efepek@ce1.marmara.edu.tr,CS101,15,1
2015-74853,GULSUM,GURCAN,g.gurcan@ce1.marmara.edu.tr,CS231,74,1
2014-18352,SIBEL,OZDEMIR,sibelozdemir@ce1.marmara.edu.tr,CS231,18,1
2014-18352,SIBEL,OZDEMIR,sibelozdemir@ce1.marmara.edu.tr,CS101,15,1
